id	uri	name_translit	name_arabic	alias_names	birth_year	death_year	floruit_years	description
100957	https://ismi.mpiwg-berlin.mpg.de/person/100957	Abū al-ʿAbbās Aḥmad ibn Muḥammad ibn Kaṯīr al-Farġānī	أبو العبّاس أحمد بن محمد بن كثير الفرغاني	احمد بن محمّد ابن كثير, Muḥammad ibn Kathīr, Farghānī, Alfraganus, Alfragano, Aḥmad al-Farghānī,  Aḥmad ibn Muḥammad ibn Kathīr		861		TEXT[53150] was_created_by, TEXT[182630] was_created_by, TEXT[136041] was_created_by, TEXT[97806] was_created_by, TEXT[118292] was_created_by, TEXT[113563] was_created_by, TEXT[105853] was_created_by, TEXT[108488] was_created_by, TEXT[309749] was_created_by, PLACE[167760] lived_in, PLACE[333575] lived_in, PLACE[85226] lived_in, PLACE[85226] died_in, PLACE[333575] was_born_in
101079	https://ismi.mpiwg-berlin.mpg.de/person/101079	Abū Jaʿfar Muḥammad ibn Mūsỳ ibn Šākir 	أبو جعفر محمّد بن  موسى بن شاكر	Muḥammad ibn Mūsá, Muḥammad ibn al-Ṣabbāḥ, Jaʿfar Muḥammad, Banū Mūsá		872	750	TEXT[153771] was_created_by, TEXT[141771] was_created_by, TEXT[122146] was_created_by, TEXT[89721] was_created_by, TEXT[180651] was_created_by, TEXT[78592] was_created_by, PLACE[329068] lived_in, PERSON[104105] was_student_of, PLACE[167760] lived_in, PLACE[167760] was_born_in
101218	https://ismi.mpiwg-berlin.mpg.de/person/101218	Abū al-Qāsim Aḥmad ibn Mūsỳ ibn Šākir	أبو القاسم أحمد بن موسى بن شاكر	Ibrāhīm ibn al-Ṣabbāḥ, Banū Mūsá, Aḥmad ibn al-Ṣabbāḥ, Aḥmad al-Ṣabbāḥ, Abū al-Qāsim Aḥmad ibn al-Ṣabbāḥ, Aḥmad ibn Mūsá ibn Shākir			850	TEXT[344562] was_created_by, PLACE[329068] lived_in, PERSON[104105] was_student_of, PLACE[167760] lived_in, PLACE[167760] died_in, PLACE[167760] was_born_in
101281	https://ismi.mpiwg-berlin.mpg.de/person/101281	Urtuq Aḥmad, al-maʿrūf bi-Ibn al-Saqqā, al-munajjim wa-al-rammāl	أرتق أحمد ، المعروف بابن السقّا ، المنجّم والرمّال	Urtuq Aḥmad, al-maʿrūf bi Ibn al-Saqqā, al-munajjim wa-al-rammāl				CODEX[36938] owned_by
101295	https://ismi.mpiwg-berlin.mpg.de/person/101295	Abū al-Qāsim ibn Abī al-Maʿālī ibn Abī al-Qāsim al-Yazdī	ابو القاسم بن أبي المعالي بن أبي القاسم اليزدي	Abū al-Qasim ibn Abī al-Maʿālī ibn Abī al-Qasim al-Yazdī				WITNESS[167105] was_copied_by
101309	https://ismi.mpiwg-berlin.mpg.de/person/101309	Ḥasan ibn Mūsỳ ibn Šākir	حسن بن موسى بن شاكر	Ḥasan ibn al-Ṣabbāḥ, Banū Mūsỳ	750		800	TEXT[347893] was_created_by, TEXT[82983] was_created_by, TEXT[51147] was_created_by, TEXT[106950] was_created_by, PLACE[329068] lived_in, PERSON[104105] was_student_of, PLACE[167760] lived_in, PLACE[167760] died_in, PLACE[167760] was_born_in, TEXT[47918] was_created_by
101414	https://ismi.mpiwg-berlin.mpg.de/person/101414	Abū ʿUṯmān Sahl ibn Bišr ibn Ḥabīb ibn Hānī al-Isrāʾīlī al-Yahūdī	أبو عثمان سهل بن بشر بن حبيب بن هاني الإسرائيلي اليهودي	سهل بن بشر, Sahl ibn Bishr al-Isrāʾīlī, Sahl ibn Bishr, Abū ʿUthmān Sahl ibn Bishr ibn Ḥabīb ibn Hājā al-Isrāʾīlī al-Yahūdī		840		TEXT[502083] was_created_by, TEXT[71971] was_created_by, TEXT[66763] was_created_by, TEXT[156703] was_created_by, TEXT[62983] was_created_by, TEXT[132345] was_created_by, TEXT[95493] was_created_by, TEXT[152154] was_created_by, TEXT[137771] was_created_by, PERSON[102726] was_student_of, PLACE[310384] lived_in, PLACE[167760] lived_in
101428	https://ismi.mpiwg-berlin.mpg.de/person/101428	ʿAlī ibn Ḥāmid ibn Abī Bakr al-Buwayṭī 	علي بن حامد بن أبي بكر البويطي	ʿAlī ibn Ḥāmid ibn Abī Bakr al-Buwayṭī 				WITNESS[136291] was_copied_by
101636	https://ismi.mpiwg-berlin.mpg.de/person/101636	Abū ʿAbd Allāh Muḥammad ibn Raḥīq ibn ʿAbd al-Karīm	ابو عبد الله محمد بن رحيق بن عبد الکريم	ابو عبد الله محمد بن رحيق بن عبد الکريم				TEXT[101588] was_created_by, TEXT[271691] was_created_by, PLACE[178900] lived_in, PLACE[127632] lived_in
101642	https://ismi.mpiwg-berlin.mpg.de/person/101642	Muḥammad ibn ʿAbd Allāh ibn ʿUmar ibn al-Bāzyār	محمد بن عبد الله بن عمر بن البازيار	Ibn al-Bāzyār			844	TEXT[153919] was_created_by, PERSON[163925] was_student_of, TEXT[74017] was_created_by
101658	https://ismi.mpiwg-berlin.mpg.de/person/101658	Ibn Hibintā	ابن هبنتا				800	PLACE[167760] lived_in, TEXT[115046] was_created_by
101741	https://ismi.mpiwg-berlin.mpg.de/person/101741	Ibrāhīm ibn al-Ṣalt	إبراهيم بن الصلت				800	TEXT[325092] was_created_by, TEXT[325104] was_created_by, TEXT[325070] was_created_by, TEXT[325083] was_created_by
101790	https://ismi.mpiwg-berlin.mpg.de/person/101790	Ibn Rāhiwayh al-Arrajānī	ابن راهويه الأرّجاني 	Isḥāq ibn Ibrāhīm ibn Mahlad ibn Rāhiwayh, Ibn Rāhiwayh, Arrajānī		852		TEXT[122620] was_created_by, PLACE[85301] lived_in, PLACE[85301] died_in, PLACE[325114] lived_in, PLACE[325114] was_born_in, TEXT[154207] was_created_by
101884	https://ismi.mpiwg-berlin.mpg.de/person/101884	Abū Bakr Muḥammad ibn ʿUmar ibn al-Farruḫān al-Ṭabarī	أبو بكر محمد بن عمر بن الفرّخان الطبري	ʿUmar ibn al-Farrukhān al-Ṭabarī, Muḥammad al-Ṭabarī, Muḥammad ibn ʿUmar al-Farrukhān			800	TEXT[119341] was_created_by, TEXT[143862] was_created_by, TEXT[118004] was_created_by
101978	https://ismi.mpiwg-berlin.mpg.de/person/101978	Abū al-Faḍl ʿAbd al-Ḥamīd ibn Wāsiʿ ibn Turk al-Ḫuttalī al-Ḥāsib	أبو الفضل عبد الحميد بن واسع بن ترك الختّلي الحاسب	ʿAbd al-Hamīd ibn Wase ibn Turk al-Jīli, ʿAbd al-Ḥamīd ibn Turk al-Khuttalī, Ibn Turk, Abd al-Ḥamīd ibn Turk			800	TEXT[104669] was_created_by, TEXT[68935] was_created_by, TEXT[102641] was_created_by, TEXT[93349] was_created_by, PLACE[167760] lived_in, PLACE[325429] lived_in, PLACE[325429] was_born_in
102125	https://ismi.mpiwg-berlin.mpg.de/person/102125	Muḥammad ibn ʿAlī al-Makkī	محمد بن علي المكّي				852	PLACE[85301] lived_in, TEXT[103031] was_created_by, TEXT[93630] was_created_by
102129	https://ismi.mpiwg-berlin.mpg.de/person/102129	Raḍī al-Dīn ibn Muḥammad ibn al-Ḥasan al-Qazwīnī	رضي الدين بن محمّد بن الحسن القزويني	رضي الدين محمد القزويني , رضى لدٮن محمد قروينى , رضى الدين محمد بن الحسن القزوينى , رصى لدٮن محّمد القروينى , Raḍī al-Dīn Muḥammad al-Qazwīnī		1685		TEXT[102492] was_created_by, TEXT[102555] was_created_by, TEXT[279361] was_created_by, TEXT[102637] was_created_by, TEXT[102104] was_created_by, TEXT[102672] was_created_by
102343	https://ismi.mpiwg-berlin.mpg.de/person/102343	Abū Yūsuf Yaʿqūb ibn Isḥāq al-Kindī	أبو يوسف يعقوب بن إسحاق الكندي	Kindī, Abū Yūsuf Yaʿqūb ibn Isḥāq ibn al-Ṣabbāḥ al-Kindī	796	864	815	TEXT[87007] was_created_by, TEXT[125192] was_created_by, TEXT[138553] was_created_by, TEXT[98579] was_created_by, TEXT[62909] was_created_by, TEXT[85379] was_created_by, TEXT[140062] was_created_by, TEXT[147378] was_created_by, TEXT[100133] was_created_by, TEXT[76224] was_created_by, TEXT[76273] was_created_by, TEXT[122853] was_created_by, TEXT[113313] was_created_by, TEXT[157105] was_created_by, TEXT[98636] was_created_by, TEXT[98536] was_created_by, TEXT[63571] was_created_by, TEXT[145597] was_created_by, TEXT[102923] was_created_by, TEXT[65411] was_created_by, TEXT[79684] was_created_by, TEXT[98907] was_created_by, TEXT[43154] was_created_by, TEXT[53863] was_created_by, TEXT[133327] was_created_by, TEXT[74877] was_created_by, TEXT[61015] was_created_by, TEXT[157361] was_created_by, TEXT[73890] was_created_by, TEXT[148082] was_created_by, TEXT[120335] was_created_by, TEXT[134474] was_created_by, TEXT[120248] was_created_by, TEXT[136102] was_created_by, TEXT[147697] was_created_by, TEXT[116992] was_created_by, TEXT[48737] was_created_by, TEXT[55080] was_created_by, TEXT[99936] was_created_by, TEXT[112583] was_created_by, TEXT[70294] was_created_by, TEXT[54185] was_created_by, TEXT[76062] was_created_by, TEXT[17168] was_created_by, TEXT[150245] was_created_by, TEXT[145794] was_created_by, TEXT[116377] was_created_by, TEXT[139644] was_created_by, TEXT[148612] was_created_by, TEXT[109702] was_created_by, TEXT[115051] was_created_by, TEXT[181986] was_created_by, TEXT[146651] was_created_by, TEXT[110443] was_created_by, TEXT[51204] was_created_by, TEXT[83256] was_created_by, TEXT[77565] was_created_by, TEXT[103319] was_created_by, TEXT[99781] was_created_by, TEXT[78274] was_created_by, TEXT[125935] was_created_by, TEXT[155947] was_created_by, TEXT[143250] was_created_by, TEXT[59580] was_created_by, TEXT[142843] was_created_by, TEXT[49832] was_created_by, TEXT[72472] was_created_by, TEXT[120913] was_created_by, TEXT[131817] was_created_by, TEXT[101300] was_created_by, TEXT[147837] was_created_by, TEXT[115451] was_created_by, TEXT[146550] was_created_by, TEXT[87745] was_created_by, TEXT[55655] was_created_by, TEXT[96002] was_created_by, TEXT[65193] was_created_by, TEXT[85139] was_created_by, TEXT[158486] was_created_by, TEXT[52930] was_created_by, TEXT[84328] was_created_by, TEXT[79455] was_created_by, TEXT[132443] was_created_by, TEXT[116008] was_created_by, TEXT[54486] was_created_by, TEXT[135117] was_created_by, TEXT[133823] was_created_by, TEXT[438057] was_created_by, TEXT[75656] was_created_by, TEXT[119420] was_created_by, TEXT[157694] was_created_by, TEXT[177447] was_created_by, TEXT[495313] was_created_by, TEXT[136533] was_created_by, TEXT[143173] was_created_by, TEXT[79758] was_created_by, TEXT[292858] was_created_by, TEXT[102524] was_created_by, TEXT[72612] was_created_by, TEXT[123308] was_created_by, TEXT[100204] was_created_by, TEXT[113451] was_created_by, PLACE[93604] lived_in, PLACE[167760] lived_in, PLACE[167760] died_in, PERSON[100358] was_student_of, PERSON[63444] was_student_of, PLACE[93604] was_born_in
102668	https://ismi.mpiwg-berlin.mpg.de/person/102668	Abū al-Ḥasan Aḥmad ibn Yūsuf ibn Ibrāhīm ibn al-Dāyaẗ 	أبو الحسن أحمد بن يوسف بن إبراهيم بن الداية	Yūsuf ibn al-Dāyah, Abū al-Ḥusayn Aḥmad ibn Yūsuf ibn Ibrāhīm ibn al-Dāyaẗ	796	878		TEXT[449933] was_created_by, TEXT[61862] was_created_by, TEXT[113860] was_created_by, TEXT[69466] was_created_by, PLACE[85658] lived_in, PLACE[167760] lived_in
102686	https://ismi.mpiwg-berlin.mpg.de/person/102686	Rafīʿ ibn Rafīʿ al-Jīlānī		Rafīʿ ibn Rafīʿ al-Jīlānī				TEXT[193482] was_created_by
102726	https://ismi.mpiwg-berlin.mpg.de/person/102726	Ḫurzād ibn Dāršād al-Ḥāsib	خرزاد بن دارشاد الحاسب	Khurzād ibn Dārshād			800	PERSON[101414] was_student_of
102819	https://ismi.mpiwg-berlin.mpg.de/person/102819	Al-Ḥāriṯ al-Ḫurāsānī	الحارث الخراساني	Ḥārith Khurāsānī			800	TEXT[76321] was_created_by, TEXT[148110] was_created_by, PLACE[167760] lived_in, PLACE[310384] lived_in, PLACE[310384] was_born_in
102913	https://ismi.mpiwg-berlin.mpg.de/person/102913	Muḥammad ʿAbd al-Ḥalīm al-Lakhnawī 	محمد عبد الحليم اللكهنوي	Muḥammad ʿAbd al-Ḥalīm al-Lakhnawī 		1868		TEXT[102888] was_created_by
102917	https://ismi.mpiwg-berlin.mpg.de/person/102917	Banū Mūsỳ	بنو موسى	Banū Mūsā 			800	TEXT[341812] was_created_by, TEXT[136117] was_created_by, TEXT[150821] was_created_by, TEXT[60879] was_created_by, TEXT[112939] was_created_by, TEXT[153297] was_created_by, TEXT[52020] was_created_by, TEXT[111980] was_created_by, TEXT[102358] was_created_by, TEXT[119813] was_created_by, TEXT[121798] was_created_by, TEXT[88842] was_created_by, TEXT[134063] was_created_by, TEXT[96885] was_created_by, TEXT[70067] was_created_by, TEXT[52843] was_created_by, TEXT[125021] was_created_by, TEXT[59304] was_created_by, TEXT[119844] was_created_by, PLACE[329068] lived_in, PLACE[167760] lived_in, PERSON[100078] was_student_of, PERSON[104105] was_student_of
102942	https://ismi.mpiwg-berlin.mpg.de/person/102942	Muḥammad ibn Yaʿqūb al-Miknāsī al-Mālikī		Muḥammad ibn Yaʿqūb al-Miknāsī al-Mālikī				TEXT[60782] was_created_by
103189	https://ismi.mpiwg-berlin.mpg.de/person/103189	Mīr Muḥammad Zāhid ibn Muḥammad Aslam al-Harawī 	مير محمد زاهد بن محمد أسلم الهروي	Mīr Zāhid al-Harawī		1689		TEXT[92066] was_created_by, TEXT[127175] was_created_by, TEXT[97824] was_created_by, TEXT[125570] was_created_by, TEXT[100213] was_created_by
103195	https://ismi.mpiwg-berlin.mpg.de/person/103195	ِAbū Zayd Ḥunayn ibn Isḥāq al‐ʿIbādī	أبو زيد حنين بن إسحاق العبادي	Ḥunayn ibn Isḥāq	809	873		PERSON[207381] was_student_of, PLACE[327648] lived_in, PLACE[167760] lived_in, PLACE[167760] died_in, TEXT[90155] was_created_by, TEXT[123168] was_created_by, TEXT[143301] was_created_by, TEXT[90983] was_created_by, TEXT[118757] was_created_by, TEXT[105748] was_created_by, TEXT[59987] was_created_by, TEXT[125709] was_created_by, TEXT[64801] was_created_by, TEXT[151464] was_created_by
103275	https://ismi.mpiwg-berlin.mpg.de/person/103275	Abū ʿUṯmān ʿAmr ibn Bakr al-Jāḥiẓ	أبو عثمان عمرو بن بكر الجاحظ	ʿAmr ibn Bakr al-Jāḥiẓ	767	868		TEXT[69696] was_created_by, TEXT[76420] was_created_by, TEXT[95864] was_created_by, TEXT[64810] was_created_by, TEXT[138721] was_created_by, PERSON[100705] was_student_of, PLACE[329068] lived_in, PLACE[93607] lived_in, PLACE[167760] lived_in, TEXT[65494] was_created_by, TEXT[103057] was_created_by
103280	https://ismi.mpiwg-berlin.mpg.de/person/103280	Qāḍī Mubārak Muḥammad Dāʾim al-Fārūqī	قاضی مبارک	Qāḍī Mubārak Muḥammad Dāʾim al-Fārūqī, Qāḍī Mubārak 		1748		TEXT[103129] was_created_by
103311	https://ismi.mpiwg-berlin.mpg.de/person/103311	Abū Zakariyyāʾ Yaḥyỳ ibn Ziyād ibn ʿAbd Allāh al-Farrāʾ	أبو زكريّاء يحيى بن زياد بن عبد الله الفرّاء	Yaḥyá al-Farrāʾ, Farrāʾ	761	822	761	PLACE[167760] lived_in, PLACE[93604] lived_in, PLACE[93604] was_born_in
103315	https://ismi.mpiwg-berlin.mpg.de/person/103315	Burhān al-Dīn ibn Kamāl al-Dīn ibn Ḥamīd al-Bulġārī	برهان الدين بن كمال الدين بن حميد البلغاري	Burhān al-Dīn ibn Kamāl al-Dīn ibn Ḥamīd al-Bulġārī				TEXT[103366] was_created_by
103428	https://ismi.mpiwg-berlin.mpg.de/person/103428	Abū Ḥafṣ ʿUmar ibn al-Farruḫān al-Ṭabarī	أبو حفص عمر بن الفرّخان الطبري	ʿUmar ibn al-Farrukhān al-Ṭabarī		813		TEXT[117967] was_created_by, TEXT[117866] was_created_by, TEXT[64773] was_created_by, TEXT[104031] was_created_by, TEXT[118115] was_created_by, TEXT[140915] was_created_by, TEXT[125413] was_created_by, TEXT[106489] was_created_by, PLACE[167760] lived_in, PLACE[314816] lived_in, PLACE[314816] was_born_in
103437	https://ismi.mpiwg-berlin.mpg.de/person/103437	al-Aḫḍarī 	الأخضري	al-Aḫḍarī 				TEXT[104072] was_created_by
103565	https://ismi.mpiwg-berlin.mpg.de/person/103565	ʿAbd Allāh ibn ʿUbayd al-Asnī	عبد الله بن عبيد الأسني	ʿAbd Allāh ibn ʿUbayd Allāh al-Anisī, al-Asanī		810	785	PLACE[167760] lived_in, TEXT[383983] was_created_by
103638	https://ismi.mpiwg-berlin.mpg.de/person/103638	Aḥmad ibn ʿAbd Allāh al-Šawqī 	احمد بن عبد الله الشوقي	Aḥmad ibn ʿAbd Allāh al-Šawqī 				TEXT[103373] was_created_by
103651	https://ismi.mpiwg-berlin.mpg.de/person/103651	Abū al-Ḥasan al-Naḍr ibn Šumayl al-Māzinī al-Baṣrī	أبو الحسن النضر بن شميل المازني البصري	Naḍr ibn Shumayl		818		TEXT[129100] was_created_by, TEXT[107106] was_created_by, PLACE[93607] lived_in
103691	https://ismi.mpiwg-berlin.mpg.de/person/103691	Abū al-ʿAbbās al-Faḍl ibn Sahl al-Saraḫsī	أبو العبّاس الفضل بن سهل السرخسي	ِِAl-Faḍl ibn Sahl, Faḍl ibn Sahl al-Sarakhsī	770	818		PLACE[331126] lived_in, PLACE[310384] lived_in, PLACE[167760] lived_in
103749	https://ismi.mpiwg-berlin.mpg.de/person/103749	Al-Ḥasan ibn Muḥammad ibn Ibrāhīm al-Ṭūsī al-Tamīmī	الحسن بن محمد بن إبراهيم الطوسي التميمي	Al-Ḥasan al-Tamīmī al-Abaḥḥ, al-Abaḥḥ	750	800	750	PLACE[310384] lived_in, PLACE[167760] lived_in, PLACE[85545] lived_in, PLACE[85545] was_born_in
103763	https://ismi.mpiwg-berlin.mpg.de/person/103763	Maḥmūd Afandī Amīr Šahrī 		Maḥmūd Afandī Amīr Šahrī 				TEXT[299486] was_created_by
103840	https://ismi.mpiwg-berlin.mpg.de/person/103840	Faḫr al-Dīn Muḥammad ibn ʿAlī ibn abī Naṣr al-Isfarāʾinī al-Nīsābūrī	فخر الدين محمد بن علي بن ابي نصر الإسفرائني النيسابوري	Muhammad b. ʿAli al-Isfaraʾini al-Nisaburi				TEXT[146906] was_created_by, PERSON[29372] was_student_of
103878	https://ismi.mpiwg-berlin.mpg.de/person/103878	Al-Ḥajjāj ibn Yūsuf ibn Maṭar	الحجّاج بن يوسف بن مطر	Ḥajjāj, Haggag ibn Yusuf ibn Matar, Al-Ḥajjāj ibn Maṭar			780	TEXT[318293] was_created_by, TEXT[318358] was_created_by, PLACE[167760] lived_in
103956	https://ismi.mpiwg-berlin.mpg.de/person/103956	Abū ʿAmr Isḥāq ibn Mirār al-Šaybānī al-Karamānī	أبو عمرى إسحاق بن مرار الشيباني الكرماني	Isḥāq al-Shaybānī, Abū ʿAmr	728	818		TEXT[153701] was_created_by, PLACE[93604] lived_in, PLACE[93604] was_born_in
103985	https://ismi.mpiwg-berlin.mpg.de/person/103985	ʿAlī al-ʿIṣāmī Ḥafīd ʿIṣām al-Dīn al-Isfarāʾinī 	على العصامي حفيد عصام الدين الإسفرائني	ʿAlī al-ʿIṣāmī Ḥafīd ʿIṣām al-Dīn al-Isfarāʾinī 				TEXT[103970] was_created_by
104105	https://ismi.mpiwg-berlin.mpg.de/person/104105	Abū ʿAlī Yaḥyỳ ibn Abī Manṣūr al-Munajjim	أبو علي يحيى بن أبي منصور المنجّم	Yaḥyá ibn Abī Manṣūr, Bizīst ibn Fīrūzān		820		TEXT[497703] was_created_by, TEXT[101239] was_created_by, TEXT[384885] was_created_by, TEXT[93241] was_created_by, PERSON[101309] was_student_of, PERSON[102917] was_student_of, TEXT[87130] was_created_by, PLACE[167760] lived_in, PLACE[85486] lived_in, PLACE[85486] died_in, TEXT[99762] was_created_by, PERSON[101079] was_student_of, PERSON[101218] was_student_of
104140	https://ismi.mpiwg-berlin.mpg.de/person/104140	Abū al-Imdād Burhān al-Dīn Ibrāhīm ibn Ibrāhīm ibn Ḥasan ibn ʿAlī al-Laqānī al-Mālikī 		Laqānī		1631		TEXT[196332] was_created_by, TEXT[97091] was_created_by, TEXT[107493] was_created_by
104177	https://ismi.mpiwg-berlin.mpg.de/person/104177	Sayyid Aḥmad ibn Zayn al-ʿĀbidīn al-ʿAlawī al-ʿĀmilī			1638			TEXT[151825] was_created_by, TEXT[128561] was_created_by, TEXT[152348] was_created_by, TEXT[147227] was_created_by, TEXT[151894] was_created_by, TEXT[147479] was_created_by
104188	https://ismi.mpiwg-berlin.mpg.de/person/104188	Abū Fayd Muʾarraj ibn ʿAmr al-Sadūsī	أبو فيد مؤرّج بن عمرو السدوسي	Abū Fayd Muʾarrij ibn ʿAmr al-Sadūsī, Abū Fāid Muarrij ibn ʿUmar, Abī Fayd Muʾarraj ibn ʿUmar al-Naḥwī al-Baṣrī		810		TEXT[71748] was_created_by, PLACE[93607] lived_in
