URI	id	title	title_source	date	types	parent_name	parent_id	parent_type		
https://ismi.mpiwg-berlin.mpg.de/place/310373	310373	Nasā	ISMI	700	city_district	Turkmenistan	#178885	country		
https://ismi.mpiwg-berlin.mpg.de/place/428715	428715	Nasaf	ISMI	700						
https://ismi.mpiwg-berlin.mpg.de/place/87234	87234	Navsari	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/530136	530136	Mukalla	ISMI	700		Yemen	#178900	country		
https://ismi.mpiwg-berlin.mpg.de/place/87556	87556	Mumbai	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/87231	87231	Munich	ISMI	700	city	Germany	#174492	country		
https://ismi.mpiwg-berlin.mpg.de/place/87347	87347	Muradabad, India	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/431843	431843	Murcia	ISMI	700		Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/93622	93622	North Africa	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/350648	350648	Nūr Aḥmadiyya	ISMI	700	madrasa	ʿAkkā	#350573	city_district		
https://ismi.mpiwg-berlin.mpg.de/place/174707	174707	Netherlands	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/88323	88323	New Haven, CT	ISMI	700	city	USA	#173554	country		
https://ismi.mpiwg-berlin.mpg.de/place/87609	87609	New York	ISMI	700	city	USA	#173554	country		
https://ismi.mpiwg-berlin.mpg.de/place/86603	86603	Niğde	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/178897	178897	Nigeria	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/482817	482817	Niksar	ISMI	700	city	Anatolia	#482813	region		
https://ismi.mpiwg-berlin.mpg.de/place/85301	85301	Nīshābūr	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/134677	134677	Nisibis	ISMI	700	city	Syria	#174694	country		
https://ismi.mpiwg-berlin.mpg.de/place/43390	43390	Niẓāmiyya	ISMI	700	madrasa	Baghdad	#167760	city		
https://ismi.mpiwg-berlin.mpg.de/place/87742	87742	Odessa	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/156139	156139	Oran	ISMI	700	city	Algeria	#173275	country		
https://ismi.mpiwg-berlin.mpg.de/place/443952	443952	Osmancık	ISMI	700	city_district	Çorum	#86378	city		
https://ismi.mpiwg-berlin.mpg.de/place/517299	517299	Otlukbeli	ISMI	700	city_district	Erzincan	#87114	city		
https://ismi.mpiwg-berlin.mpg.de/place/86816	86816	Oxford	ISMI	700	city	UK	#174533	country		
https://ismi.mpiwg-berlin.mpg.de/place/179735	179735	Pakistan	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/276374	276374	Palermo	ISMI	700	city	Italy	#173763	country		
https://ismi.mpiwg-berlin.mpg.de/place/179483	179483	Palestine/Israel	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/86667	86667	Paris	ISMI	700	city	France	#174775	country		
https://ismi.mpiwg-berlin.mpg.de/place/87844	87844	Patiala (Kapurthala)	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/86909	86909	Patna	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/88340	88340	Peshawar	ISMI	700	city	Pakistan	#179735	country		
https://ismi.mpiwg-berlin.mpg.de/place/44417	44417	Philadelphia, PA	ISMI	700	city	USA	#173554	country		
https://ismi.mpiwg-berlin.mpg.de/place/449379	449379	Plovdiv (Filibe)	ISMI	700	city	Bulgaria	#449376	country		
https://ismi.mpiwg-berlin.mpg.de/place/86846	86846	Princeton	ISMI	700	city	USA	#173554	country		
153698	city	Qabadiyan (or Qubadiyan	ISMI	700	 modern Nosiri Khusrav in SE Tajikistan)	https://ismi.mpiwg-berlin.mpg.de/place/153698	country	Tajikistan		179518
https://ismi.mpiwg-berlin.mpg.de/place/493134	493134	Qatar	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/174008	174008	Qayrawan	ISMI	700	city	Tunisia	#173557	country		
https://ismi.mpiwg-berlin.mpg.de/place/463432	463432	Qazwīn	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/167982	167982	Qāʾin	ISMI	700	city	Qūhistān	#168047	country		
https://ismi.mpiwg-berlin.mpg.de/place/319018	319018	Qift	ISMI	700	city	Egypt	#173189	country		
https://ismi.mpiwg-berlin.mpg.de/place/326959	326959	Qinnasrin	ISMI	700	city	Syria	#174694	country		
https://ismi.mpiwg-berlin.mpg.de/place/168047	168047	Qūhistān	ISMI	700	country	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/457991	457991	Qum	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/86749	86749	Rabat	ISMI	700	city	Morocco	#173531	country		
https://ismi.mpiwg-berlin.mpg.de/place/86252	86252	Rajab	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/86730	86730	Rampur	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/363352	363352	Raqqa	ISMI	700						
https://ismi.mpiwg-berlin.mpg.de/place/88250	88250	Rasht	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/87984	87984	Rayy	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/85672	85672	Rayy (Iran)	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/87533	87533	Rome	ISMI	700	city	Italy	#173763	country		
https://ismi.mpiwg-berlin.mpg.de/place/174659	174659	Russia	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/108354	108354	Salamanca (Spain)	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/179683	179683	Salé	ISMI	700	city	Morocco	#173531	country		
https://ismi.mpiwg-berlin.mpg.de/place/362860	362860	Samarqand	ISMI	700	city	Uzbekistan	#173272	country		
https://ismi.mpiwg-berlin.mpg.de/place/329068	329068	Samarra	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/502402	502402	Samsun	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/163900	163900	San Lorenzo de El Escorial	ISMI	700	city_district	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/87660	87660	Sana`a	ISMI	700	city	Yemen	#178900	country		
https://ismi.mpiwg-berlin.mpg.de/place/85151	85151	Saragossa (Spain)	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/320173	320173	Sarai (Saraj or Saray)	ISMI	700	country	Sarai (Saraj or Saray)	#320173	country		
https://ismi.mpiwg-berlin.mpg.de/place/87807	87807	Sarajevo	ISMI	700	city	Bosnia/Herzegovina	#179005	country		
https://ismi.mpiwg-berlin.mpg.de/place/331126	331126	Sarakhs	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/313825	313825	Serakhs	ISMI	700	city	Turkmenistan	#178885	country		
https://ismi.mpiwg-berlin.mpg.de/place/140114	140114	Seville	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/119509	119509	Sfax (Tunisia)	ISMI	700	city	Tunisia	#173557	country		
https://ismi.mpiwg-berlin.mpg.de/place/433318	433318	Shahrazur	ISMI	700		Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/86746	86746	Shibin al-Qum	ISMI	700	city	Egypt	#173189	country		
https://ismi.mpiwg-berlin.mpg.de/place/455703	455703	Shikohabad	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/85653	85653	Shiraz	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/446245	446245	Shirvān‎	ISMI	700		Azerbaijan	#178920	country		
https://ismi.mpiwg-berlin.mpg.de/place/4404	4404	Shirwān, Shamākhi	ISMI	700	city	Azerbaijan	#178920	country		
https://ismi.mpiwg-berlin.mpg.de/place/141246	141246	Sicily	ISMI	700	country	Italy	#173763	country		
https://ismi.mpiwg-berlin.mpg.de/place/350578	350578	Sidon	ISMI	700	city_district	Lebanon	#174621	country		
https://ismi.mpiwg-berlin.mpg.de/place/376768	376768	Sijistan	ISMI	700						
https://ismi.mpiwg-berlin.mpg.de/place/360314	360314	Siraf	ISMI	700		Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/85537	85537	Sīwās (NE Turkey)	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/173935	173935	Slovakia	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/174730	174730	Spain	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/85534	85534	Sartakht	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/456861	456861	Satarāh	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/179081	179081	Saudi Arabia	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/393060	393060	St Andrews, Fife, Scotland	ISMI	700	city_district	UK	#174533	country		
https://ismi.mpiwg-berlin.mpg.de/place/87260	87260	St. Petersburg	ISMI	700	city	Russia	#174659	country		
https://ismi.mpiwg-berlin.mpg.de/place/74460	74460	Stockholm	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/86689	86689	Strasbourg	ISMI	700	city	France	#174775	country		
https://ismi.mpiwg-berlin.mpg.de/place/437147	437147	Suhraward	ISMI	700						
https://ismi.mpiwg-berlin.mpg.de/place/442705	442705	Sulaymaniyah	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/374813	374813	Sumaysat	ISMI	700		Syria	#174694	country		
https://ismi.mpiwg-berlin.mpg.de/place/178937	178937	Sweden	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/174694	174694	Syria	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/314816	314816	Tabaristan	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/484892	484892	Tabrīz	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/412619	412619	Taft	ISMI	700		Yazd	#87675	city		
https://ismi.mpiwg-berlin.mpg.de/place/276430	276430	Segovia	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/179518	179518	Tajikistan	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/142459	142459	Takrit	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/85640	85640	Taku	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/473519	473519	Tazeghedra	ISMI	700	city	Morocco	#173531	country		
https://ismi.mpiwg-berlin.mpg.de/place/87569	87569	Tbilisi	ISMI	700	city	Georgia	#179183	country		
https://ismi.mpiwg-berlin.mpg.de/place/86384	86384	Tehran	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/85113	85113	Terjān	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/348362	348362	Test City	ISMI	700						
https://ismi.mpiwg-berlin.mpg.de/place/86874	86874	Tetuan	ISMI	700	city	Morocco	#173531	country		
https://ismi.mpiwg-berlin.mpg.de/place/87437	87437	Tangier	ISMI	700	city	Morocco	#173531	country		
https://ismi.mpiwg-berlin.mpg.de/place/86233	86233	Tarim, Yemen	ISMI	700	city	Yemen	#178900	country		
https://ismi.mpiwg-berlin.mpg.de/place/359019	359019	Tarsus	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/86548	86548	Tashkent	ISMI	700	city	Uzbekistan	#173272	country		
https://ismi.mpiwg-berlin.mpg.de/place/25277	25277	Tiflis (Tbilisi)	ISMI	700	city	Georgia	#179183	country		
https://ismi.mpiwg-berlin.mpg.de/place/321561	321561	Tlemcen	ISMI	700	city	Algeria	#173275	country		
https://ismi.mpiwg-berlin.mpg.de/place/443439	443439	Tokat	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/140646	140646	Toledo	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/86779	86779	Tonk	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/38689	38689	Toronto	ISMI	700	city	Canada	#179459	country		
https://ismi.mpiwg-berlin.mpg.de/place/108386	108386	Tortosa (Catalonia)	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/19074	19074	Trebizond (Trabzon)	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/86507	86507	Tripoli	ISMI	700	city	Libya	#178992	country		
https://ismi.mpiwg-berlin.mpg.de/place/86533	86533	Tübingen	ISMI	700	city	Germany	#174492	country		
https://ismi.mpiwg-berlin.mpg.de/place/86632	86632	Tunis	ISMI	700	city	Tunisia	#173557	country		
https://ismi.mpiwg-berlin.mpg.de/place/173557	173557	Tunisia	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/86305	86305	Turin	ISMI	700	city	Italy	#173763	country		
https://ismi.mpiwg-berlin.mpg.de/place/174510	174510	Turkey	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/178885	178885	Turkmenistan	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/85545	85545	Ṭūs	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/87257	87257	Ufa	ISMI	700	city	Russia	#174659	country		
https://ismi.mpiwg-berlin.mpg.de/place/174533	174533	UK	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/173857	173857	Ukraine	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/350677	350677	UNKNOWN	ISMI	700						
https://ismi.mpiwg-berlin.mpg.de/place/179446	179446	unknown city is part of Canada	ISMI	700	city	Canada	#179459	country		
https://ismi.mpiwg-berlin.mpg.de/place/177105	177105	unknown city is part of Germany	ISMI	700	city	Germany	#174492	country		
https://ismi.mpiwg-berlin.mpg.de/place/173343	173343	unknown city is part of Iran	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/179801	179801	unknown city is part of Iraq	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/176454	176454	unknown city is part of Morocco	ISMI	700	city	Morocco	#173531	country		
https://ismi.mpiwg-berlin.mpg.de/place/200570	200570	unknown city is part of unknown country	ISMI	700	city	unknown country	#200567	country		
https://ismi.mpiwg-berlin.mpg.de/place/200567	200567	unknown country	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/155747	155747	Upal	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/86266	86266	Uppsala	ISMI	700	city	Sweden	#178937	country		
https://ismi.mpiwg-berlin.mpg.de/place/173554	173554	USA	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/447130	447130	Uskudar	ISMI	700	city_district	Istanbul	#85148	city		
https://ismi.mpiwg-berlin.mpg.de/place/173272	173272	Uzbekistan	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/142599	142599	Valencia	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/38383	38383	Vatican City	ISMI	700	city	Vatican City State	#43921	country		
https://ismi.mpiwg-berlin.mpg.de/place/43921	43921	Vatican City State	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/501761	501761	Yedikule	ISMI	700	city_district	Istanbul	#85148	city		
https://ismi.mpiwg-berlin.mpg.de/place/178900	178900	Yemen	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/87640	87640	Yerevan	ISMI	700	city	Armenia	#173852	country		
https://ismi.mpiwg-berlin.mpg.de/place/87882	87882	Yozgat	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/87199	87199	Zabid	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/483787	483787	Zabid	ISMI	700	city	Yemen	#178900	country		
https://ismi.mpiwg-berlin.mpg.de/place/498785	498785	Ẓāhiriyya Juwāniyya madrasa	ISMI	700	madrasa	Damascus	#85658	city		
https://ismi.mpiwg-berlin.mpg.de/place/108247	108247	Zahra (suburb of Cordova)	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/458112	458112	Zanjān	ISMI	700	city_district	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/142614	142614	Zaragoza	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/87037	87037	Vienna	ISMI	700	city	Austria	#173483	country		
https://ismi.mpiwg-berlin.mpg.de/place/436967	436967	Wādyāš	ISMI	700		Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/142516	142516	Wann (Khuzistan)	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/87833	87833	Washington D.C.	ISMI	700	city	USA	#173554	country		
https://ismi.mpiwg-berlin.mpg.de/place/458696	458696	Wāsiṭ	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/141626	141626	Wāsiṭa (south of Cordoba)	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/164884	164884	Wrocław	ISMI	700	city					
153749	city	Yamgan (or Yomgan	ISMI	700	 in NE Afghanistan)	https://ismi.mpiwg-berlin.mpg.de/place/153749	country	Afghanistan		179798
https://ismi.mpiwg-berlin.mpg.de/place/87675	87675	Yazd	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/350573	350573	ʿAkkā	ISMI	700	city_district	Palestine/Israel	#179483	country		
https://ismi.mpiwg-berlin.mpg.de/place/431559	431559	ʿAyn Zarba	ISMI	700	city					
